GDex shares jump 21% on strong 2Q earnings 
Econpile down 16.99% after posting first quarterly loss since listing 
"Boustead Plantations active, falls 12.37% as it ends FY18 in the red "
Gamuda recovers after selldown on fears of loss of highway biz to govt 
"Karex active, falls 5.81% as 2Q earnings slide  "
Maybulk jumps 16.81% on record 4Q earnings  
Wah Seong tumbles 12% after reporting loss-making 4Q  
PetChem up on stronger 4Q performance 
"Petra Energy hits limit-up, jumps 71% after swinging to black in 4Q "
Litrak skids 9.35% as govt starts process to buy out tolled highways 
"Taliworks active, down 1.69% after govt's move to take over highways "
"Axiata dips 4.47% on 4Q loss, downgrade "
Top Glove plunges more than 5% 
Gabungan AQRS continues to climb on optimism over ECRL revival 
Top Glove shares fall 4.7% after pricing US$200m exchangeable bonds 
"IWCity active, continues rally on possible revival of mega projects "
Pharmaniaga falls 5.80% after plunge in 4Q earnings  
"AAX active, falls 8.62% after first loss-making year since 2015  "
IWCity up 26% as possible ECRL revival boosts sentiment on construction projects 
IOI Corp falls after announcing 2Q profit drop 
"MSM down 8% on margin squeeze, soda tax risk "
Heineken up 2.71% as 4Q earnings hit RM100m mark  
Hong Leong Financial rises to record high at RM20.14 
Hibiscus shares up 3.8% after reporting strong 2Q earnings 
Press Metal falls ahead of Pahang bauxite mining ban expiry 
Tadmax down 19% despite clarifying news of Pulau Indah power plant cancellation 
Southern Steel falls 10.62% after slipping into the red in 2Q  
Deleum up 4.42% on landing 3-year Petronas Carigali job  
Kossan rises 4.50% on firmer 4Q earnings  
BAT down 1.48% on downgrade 
Axiata up 1.27% on plan to sell stake in Singapore-listed M1 
Carlsberg rises 5.66% on positive technicals  
Carlsberg share price hits all-time high on record dividends 
Dialog up after reporting 2Q profit rise 
Oil and gas counters up in active trade as Brent breaches US$64 
"KNM active, up 22% on securing new contract worth US$6.49m  "
CBIP rises 5.77% on bagging jobs worth RM131.7m  
Hartalega shares actively traded on strong growth outlook 
Econpile up 5.2% after bagging RM209.3m job 
E&O rebounds after largest single-day fall 
"Velesto active, up 4.88% on bagging contract extension "
CCK Consolidated up 4.63% after PublicInvest Research starts coverage 
"Frontken active, up 1.10% on record earnings, dividend  "
Serba Dinamik up 2.16% on securing jobs worth US$110m  
E&O drops to multi-year low following cash call announcement 
Hock Seng Lee down 2.78% following downgrade  
"Barakah active, up 4.76% on bagging five-year contract  "
Utusan share price surges 143% after chairman buys 31.61% stake 
Scomi down 25% on concerns being classified as PN17 
Axiata falls 3.59% on having to foot tax bill for Ncell buyout  
Inix falls 5.26% after EGM called off  
Heitech Padu rises 5.73% on bagging RM14.4m IRB contract 
"Sapura Energy falls to record low at 25.5 sen, tops Bursa active list "
Uzma up 4.62% on refuting claims of preferential treatment from Petronas 
Lotte Chemical shares down 11% after posting 97% drop in 4Q profit 
"LPI among Bursa top gainers on dividend, profit rise "
Sapura Energy shares down at record low as rights securities start trading 
"Eduspec active, rises 25% on fixing price for private placement  "
"Hartalega Holdings could fall further, technicals suggest "
"Hartalega active, down 2.4% in choppy trade "
Suiwah hits limit up on receiving privatisation offer 
Can-One falls 3.6% on renewed concerns of MGO for Kian Joo 
"After breather, Mesiniaga shares continue upward trend "
Datasonic up 8.8% after co said not under MACC investigation 
FGV up 4% after co named new chief 
Genting Malaysia down 3% on Fox filing US$46.4m counterclaim 
"Mesiniaga share price, volume surge as RM1.9b EM-IIG project piques interest "
Sapura Energy up after successfully raising about RM4b from rights issue 
Mesiniaga rises to one-year high on RM1.9b contract 
"Bumi Armada up, top active as CIMB sees low probability of loan default "
DRB-Hicom falls as Proton faces Goldstar lawsuit 
"MyEG active, up 2.8% on renewal of courier licence "
"Barakah active, jumps 18.2% after unit wins Petrofac contract "
Aeon Credit among top gainers after co said received money lending licence 
"Vizione active, up 2.67% on record earnings  "
Deleum up 4.95% on landing 3-year contract from Petronas Carigali  
Uchi Technologies rises 2.5% following rating upgrade 
TSR up 5.88% in thin trade on landing RM307m sub-contract  
"FGV active, up 3.05% on identifying assets for disposal  "
Scomi Group shares under pressure amid probe into loan taken from Scomi Energy 
CJ Century rises 2.2% on positive technicals 
"Perisai active, tumbles ahead of trading suspension  "
Scomi Energy falls 10% on starting probe into loan given to parent  
Orion rises 15% on prospects as next 'fintech giant' 
PetChem falls 2.3% as analysts voice concern over pricing weakness 
KSL up 1.38% on positive technicals 
MAHB dips 1.83% after missing passenger volume target 
"FGV advances 12%, climbing most in more than three years "
"Hong Leong Bank falls 6.4%, tracking finance index "
"Velesto active, up 8.11% on positive technicals "
Hong Leong Bank falls most in over a year 
WCT up 2.63% on plans for residential project at TRX  
Yong Tai up 3.90% on positive technicals  
Petronas Chemicals falls 5.45pct after J.P. Morgan downgrade 
"AAX active, down 8.93% on being named among worst performers in late arrivals "
Destini up 4.76% on contract extension from Home Affairs Ministry 
"DPI down 3.7% on 2nd day of trading, tracks broader market loss "
"Sapura Energy active, up 3.51% on landing new contracts  "
Petronas Gas down 3.8% to lowest level in 12 weeks 
Newly-listed DPI tops active list at mid-morning 
Damansara Realty shares shoot up 85% this morning 
"MyEG active, up 1.05% after subsidiary gets nod to launch e-wallet  "
"Reach active, up 5.56% after Kariman 15 well spuds  "
Brahim's slumps 26.8% after Tabung Haji exits as major shareholder 
"PUC active, rises 8.70% on plan to acquire Pictureworks  "
Top Glove rises 1.41% on plan to set up plant in Turkey  
"Kronologi active, up 7.02% on plans to acquire Sandz Solutions  "
"Malton active, up 13.41% after JV selected to bid for Taipei train station job  "
"Genting Hong Kong up 7.5%, most in more than two years "
Eversendai rises 1.56% on YTD jobs worth RM1.44 billion  
MMHE up 2.70% after consortium lands Saudi Aramco deal  
TSR Capital gains 1.39% in thin trade after unit lands road project 
Maybulk rises 6.2% on positive technicals 
Advance Synergy up 4.54% on plans to buy London hotel 
Top Glove jumps on 1st day as FBM KLCI entity 
DKSH rises 4.91% on acquiring frozen foods distributor  
Sapura Energy falls to record intraday low at 27.5 sen 
BCorp falls 1.79% after board says unaware of chairman's restructuring plan 
"Genting Malaysia active, dips 1.95% on clarification about theme park ops "
EA Technique rises 7.94% on bagging jobs worth RM94.5m 
"DNex active, dips 2.50% on plan to dispose 51% stake in FESB  "
OCK rises 1.09% on positive technicals  
Berjaya Corp trading volume spikes after Vincent Tan announced restructuring... 
"Sapura Energy active, dips 1.7% as crude oil prices weaken "
MRCB rises 4.27% on receiving RM1.07b from EPF  
George Kent falls 4.22% after 3Q earnings decline  
"Genting Hong Kong rises 7.2%, most in more than two years "
Genting Malaysia rises 6.71% on theme park optimism 
VS Industry up in early trade  
Transocean jumps 13.99% on plan to acquire Swift Haulage  
Dufu Technology up 2.91% on positive technicals 
VS Industry slumps amid earnings growth concerns 
IHH down 5.42% on Fortis acquisition hurdle 
"Destini active, up 9.68% on landing 3-year Carigali contract "
Petronas Chemicals jumps to highest level in a month 
"V.S. Industry tumbles in active trade after fall in earnings, flat revenue "
Padini continues to extend downward streak post 1Q earnings  
Perdana Petroleum falls 2.22% on scrapping private placement plan  
Tenaga Nasional falls for 8th day; set for longest losing streak 
"MyEG active, rises 9.52% after saying not aware of reason for share price slump "
"Poh Huat up 4.73% on higher 4Q earnings, dividend  "
Bermaz rises 2.36% after three-fold jump in 2Q earnings  
MyEG drops to lowest in five months 
"Vortex active, jumps 11.11% on taking over development job in Kajang  "
Alam Maritim rises 6.25% after securing 5-year ExxonMobil contract  
Hong Leong Bank down to lowest in 15 weeks 
"Prestariang active, tumbles 6.59% after SKIN project cancelled "
Top Glove falls more than 5% after UK investigates labour abuse  
"Perak Transit active, up 5.77% on getting nod to move to Main Market "
AMMB rises 2.79% after inclusion into FBM KLCI index  
"Berjaya Food up 2.26% on 2Q earnings, dividend  "
"Astro active, up 6.98% on dividend, upgrade  "
Newly-listed Techbond rises 25% in active trade  
Padini's share price slides over 20% in three trading days 
Computer Forms surges to 2-year high after Casio King raises takeover price 
"Bumi Armada active, slumps 15% as investors grow wary of prospects "
 Reach Energy up 4.62% on discovering new oil at North Kariman-3 
Maxwell share trade continue to be suspended 
UMW rises 6.14% on returning to the black in 3Q 
Oil and gas stocks advance as crude prices rise  
Ekovest up 6.82% on higher Q1 earnings  
FGV falls 6.78% in active trade after accused of exploitative labour practices 
Bumi Armada falls to record low as oil outlook stays bearish 
"Uzma falls 5.83% on target price, earnings downgrade "
KPS falls 8.27% on 3Q losses  
Padini falls 7.61% after decline in 1Q earnings  
DRB-Hicom falls 3.68% on 2Q loss 
"AirAsia active, up 5.71% as 3Q earnings soar  "
IHH's share price jumps after Mitsui pays premium for 16% stake 
CSC Steel down 3.64% on slump in 3Q earnings 
PPB shares hit fresh high of RM18.90 
Hengyuan falls after reporting 3Q net loss 
"Johore Tin jumps 12% on higher 3Q earnings, dividend "
"Sapura Energy active, up 1.45% as units get picked by Aramco  "
Prestariang falls 6.25% on scrapping IEP plan with Alibaba Cloud 
IHH jumps 5.52% after Khazanah says divesting 16% stake to Mitsui  
MMC Corp rises 2.51% as 3Q net profit doubles 
Sime Darby Plantation declines to lowest in a year 
Comfort Gloves up 4.35% after unit removed from FDA alert list 
"Hibiscus active, up 2.54% as 1Q earnings surge  "
Tenaga falls 3.80% on reporting lower 3Q earnings  
Inari dips 2.34% after 1Q earnings disappoint 
WCT dips 1.84% as 3Q earnings decline  
"Lay Hong active, falls 14.61% on 2Q losses  "
TM falls 3.45% as impairment loss drag 3Q earnings  
"Genting Malaysia active, falls 13.61% after Disney pulls out of theme park "
IOI Properties dips 1.8% on 1Q earnings decline 
MRCB rises 2.86% on receiving EDL settlement sum  
Bumi Armada down 4.69% on 3Q losses  
Bumi Armada down after reporting 3Q net loss 
Allianz up 3.33% on firmer 3Q earnings  
Heveaboard declines 4.88% after reporting drop in 3Q earnings  
MBM Resources rises 9.63% on solid 3Q earnings  
"Bursa says Pos Malaysia PDT, IDSS suspended "
Media Prima dips 1.22% on rating and target price downgrade 
Pos Malaysia falls 7.81% on 2Q loss 
"AAX active, falls 6.25% as 3Q net loss widens on impairment "
Public Bank shares decline; trading volume surges 
"Dagang NeXchange active, down 5.41% on slump in 3Q earnings  "
Deleum falls 5.56% on drop in 3Q earnings  
IOI Corp drops to lowest level in a year 
TM drops 5.88% after announcing corporate changes 
Petronas Chemicals up 1.81% on firmer 3Q earnings  
"Kossan up 4.65% on 3Q earnings, rating upgrade  "
Unisem rises 3.25% after takeover offer conditions met  
Utusan rises 3.45% on plan to dispose land  
Tune Protect falls 7.53% after dip in 3Q earnings  
Daibochi down 13% after Scientex announces 42.41% stake buy 
Advancecon up 3.33% on bagging RM43.37m contract  
Malaysia Smelting Corp up 4.11% on firm 3Q earnings  
Astro Malaysia falls for 7th day; set for longest losing streak 
Hartalega falls for 6th day; average historical rebound 3.3% 
"Securemetric active, falls 1.87% on correction "
MBSB gains 3.09% on higher earnings 
"Bermaz up 1.01% after HLIB Research starts coverage, sees strong earnings growth "
Dialog dips 2.11% as 1Q earnings decline 
Sino Hua-An down 16% after reporting 3Q profit decline 
IOI Corp dips 4.01% after 60% decline in 1Q earnings 
Bursa Malaysia falls 3.2% to lowest level in six months 
"MRCB active, surges 8.5% on RM1.32b EDL concession termination "
"Sapura Energy active, rises 4% on deal to divest E&P unit  "
Revenue Group up as Public Bank collaboration piques market interest  
"Frontken up on dividend, profit rise "
Genting Malaysia rebounds as markets resume trading 
Malaysia Airports falls 12% after govt proposed airport REIT 
Genting Malaysia hits limit down after Guan Eng announced higher casino tax 
Nextgreen Global up 2.88% on positive technicals 
"Prestariang active, up 5.04% on positive technicals "
"AAX active, up 4.35% on naming new CEO "
"KNM active, jumps 7.41% on landing petrochemical complex job "
"Supermax jumps 6.48% on firm 1Q earnings, target price upgrade "
Seacera jumps 28% on emergence of new substantial shareholder 
"Tatt Giap active, jumps 17.24% on bagging jobs worth RM67m "
"Bumi Armada active, up 2.53% on positive technicals "
"Kronologi active, jumps 11.93% on confident outlook for FY18 "
Globetronics up 4.85% on solid 3Q earnings 
MISC up 3.55% after JV secures US$176m time charter contract 
"Star Media up 2.06% on upgrade, valuation on real estate assets "
Bursa dips 1.72% on rating downgrade and earnings revision 
Borneo Oil down 10% after reporting loss 
Computer Forms surges to 1-yr high on takeover offer from Casio King 
"Dagang Nexchange active, up 2.82% on getting RM59.36m government job  "
"Gamuda active, up 1.22% after MRT 2 underground works set to proceed  "
Public Bank tops decliners after posting 1.5% drop in 3Q net profit 
Selangor Properties surges 29.8% after Wen family proposes privatisation 
Paramount up 2% on plan to dispose of 3 campuses 
Takaful up 4.05% on firm 3Q earnings 
Serba Dinamik up 1.01% on securing jobs worth RM512.17m 
Malakoff falls 3.49% as Putrajaya cancels IPP project 
Hua Yang up 5.20% in thin trade as 2Q earnings surge  
"Prestariang actively traded, up 15.4% this morning "
"AirAsia X down 2.08% as PublicInvest cuts earnings forecast, target price "
"Prestariang active, jumps 9.89% positive comments from CIMB  "
Dagang Nexchange up 1.35% on bagging US$5m contract  
Gamuda retreats 0.42% after CIMB Research lowers target price  
"Tenaga falls to three-month low, among Bursa's top decliners "
UMW rises 1.49% on positive technicals  
"CIMB dips 1% on downgrade, lower target price  "
"UMW Holdings up 1.32% on rating, target price upgrade "
Vortex falls 5.56% in active trade on share consolidation plan 
Gadang falls 3.70% as earnings dip 10%  
"MyEG active, falls 2.67% on being named in charges against Zahid "
Datasonic tumbles 8.63% on being implicated in charges against Zahid 
"Maxis dips 2% on 3Q earnings decline, headwinds in 4Q "
Gabungan AQRS up 1.07% on solid 3Q earnings  
"TM active, falls 1.95% on possible exclusion from FBM KLCI "
Uzma rises 2.26% on positive technicals 
"Dagang Nexchange active, up 1.32% on bagging jobs worth RM11.55m "
Kumpulan Perangsang Selangor up 3.70% on bagging RM162.5m job  
"Supermax up 2.99% on upgrade, positive outlook  "
BAT shares up 1.7% as cigarette price hike looms 
"Barakah active, falls 12% on getting court order to restrain proceedings  "
Bumi Armada up 1.10% after denying buying VLCC  
"Top Glove tops Bursa gainers after EPF, KWAP upped stake  "
Petronas Dagangan advances to highest level in six weeks 
DGSB falls 8.33% on share capital reduction plan 
Ideal United Bintang rises 3.28% as major shareholders plan asset injection 
Sapura Energy most active 
Malaysia Airports jumps 3%; trading volume doubles 
Top Glove rises to highest level in six weeks 
Gamuda shares continue climb as market hopes for MRT2 contract renegotiation 
Revenue Group up 5.66% on bonus issue plan 
Barakah up 8.33% on landing 5-year offshore maintenance job 
"Tenaga down 9.62% in two days, loses RM8.4b in market cap "
"Gamuda active, rises 2.42% on likely renegotiation with Putrajaya  "
Frontken falls 7.43% on weaker technical outlook  
CNI falls 7.14% on suspending MLM activities in Myanmar  
DRB-Hicom down to lowest level in 15 weeks 
Luster falls 5.26% on private placement plan 
Perak Transit up 3.51% on rating and target price upgrade 
Visdynamics falls 2.90% after external auditors resign  
"Kelington active, up 3.33% on landing overseas jobs worth RM101m  "
Mitrajaya jumps 8.75% on bagging RM99.9m hospital job 
Pestech rises 2.76% on landing RM75m signalling system sub-con  
"Gamuda most active, extends loss  "
"Reach Energy active, up 5.88% on drilling first well in Kariman field "
Dagang NeXchange down 8.2%; KLCI little changed 
Willowglen rises 6.20% on securing RM139.36m Gemas-JB job 
"Inta Bina active, up 2.90% on getting nod to transfer listing to Main Market "
"Aeon Credit rises on dividend, higher net profit "
WCT up 2.31% on 7-year high healthy orderbook of RM7.2b 
"Alcom active, rallies 6.71% amid supply concerns  "
Eonmetall rises 8% on securing rights from FGV to build six plants  
Malaysia Airports drops to lowest level in 18 weeks 
MyKRIS up 15% on LEAP Market debut  
QL pares gains after rising to all-time high 
Sanbumi rises 2.50% on share placement plan  
Kelington up 5.77% after Affin Hwang starts coverage  
"Key ASIC active, falls 9.76% on share capital reduction plan  "
Prestariang up 2% on securing MoE contract extension 
"Bumi Armada active, up 3.54% on rising crude oil prices "
AppAsia falls 2.94% on share capital reduction plan 
Taliworks rises 1.42% on bonus issue plan 
Rev Asia rises 5.97% on positive technicals 
Dataprep rises 1.92% on bagging RM14.2 million job from RHB Bank 
"Reach Energy active, up 5.68% on getting approval for trial production in... "
"Iris active, up 6.90% on confidence of a turnaround in current FY "
"Notion active, rises 1.38% on accepting insurance settlement  "
Gamuda falls 3.57% on 4Q net loss  
QL Resources rises to all-time high 
"Sapura Energy active, falls 4.71% on 2Q loss "
Malaysia Smelting Corp up 6% on plans to unlock land value in Penang 
Axiata associate M1 shares soar as trading resumes after Keppel-SPH buyout offer 
Daya Materials jumps 20% on bagging contract to build factory 
George Kent dips 2.27% on downgrade 
"AWC active, up 1.10% on free warrants plan "
Karex up 2.03% on positive technicals 
Eversendai up 1.91% after announcing four new projects worth RM404 mil 
George Kent falls 1.46% on lower 2Q earnings  
United Malacca falls 2.28% on higher 1Q net loss 
"JHM active, up 2.92% on positive technicals  "
Astro falls 5.42% as 2Q earnings slump  
Tenaga Nasional faces support at key levels 
Sapura Energy most active stock on securing RM4b worth of cash call 
Sumatec falls 14.29% after directors summoned by Bursa to attend training... 
" OpenSys active, up 3.23% on plan to roll out Cash Recycling ATMs "
Pestech rises 5.52% on bagging RM399 million sub-contract 
"QES Group active, rises 1.47% on positive technicals "
"Sapura Energy active, up 3.49% after units secure jobs worth RM815m  "
Bintai Kinden up 6.67% on landing RM14.03m Tenaga contract 
Power Root up 3.21% after CIMB Research starts coverage  
Nova MSC rises in active trade after unit bags job in Singapore  
"Pinehil Pacific active, jumps 40.91% on disposal of land to United Plantations "
Pinehill Pacific hits limit up after RM414m Perak land sale to United... 
MISC advances to highest in six weeks 
QL Resources advances to record high 
CCM rises 5.1% after HLIB Research starts coverage  
SCGM falls 3.52% after slump in 1Q earnings  
Ni Hsin up 4.25% on positive technicals  
Dufu rises 5.13% on bonus issue plan  
Dialog rises to all-time high 
Hong Leong Bank rises to new all-time high 
Eduspec jumps 14.29% on tie-up with KidZania owner for STEM initiatives 
HB Global tumbles 17.65% after public reprimand from Bursa Securities  
Genetec rises 2.79% on positive technicals  
"Reach Energy active, up 1.27% on positive technicals  "
Superlon rises 5.83% on expectation of 10% top-line growth 
Hong Leong Bank up at record high 
"WCT active, up 2.69% on bagging RM1.77 billion contract "
"Vizione active, up 7.14% on bagging RM89.9m submarine pipelines job  "
Tadmax rises 5% on Pulau Indah power plant development 
Maybank shares decline to lowest level in two months 
Axiata shares drop after deal to purchase Deodar falls through 
Hovid shares spike 12.5% as investors take advantage of price gap 
WCT up 4.07% on bagging Pavilion Damansara job worth RM1.77 billion  
Mi Equipment rises 4.44% on positive technicals  
Versatile Creative surges 46.43% on submitting annual report  
"IJM Corp jumps, exceeding gains in KLCI "
IWCity advance; volume doubles 
QL Resources shares up at highest in 18 years 
"Mi Equipment up 5.86% on positive outlook, higher target price forecast "
"Sapura Energy active, rises 5.62% on positive technicals  "
Dataprep rises 4.54% on eyeing return to profitability soon 
CIMB shares advance; trading volume triples 
MNRB retraces from 5-year low to rise 1.3% on AmanahRaya's underwriting pledge 
Sapura Energy jumps 9.86% in active trade on oulook for more contract wins 
"Public Bank falls, outpacing losses in KLCI "
Opcom up 2.63% on intent to participate in Tenaga’s NCP plan  
Pasukhas up 4.54% on bagging RM20.44 million contract  
"Sapura Energy active, up 4.22% as Austrian OMV buys into upstream asset "
"My EG active, up 2.67% on securing recruitment licence  "
"Unisem active, up 4.38% on takeover offer  "
"Sapura Energy active, up 2.98% on plan to dispose 50% stake in unit to Austrian... "
"Sapura Energy active, up after KWAP’s vote of confidence "
MyEG up on e-commerce SST exemption talks 
"Frontken active, up 3.26% on positive technicals  "
Alam Maritim up 8.70% on completing debt restructuring exercise 
TFP Solutions down 8% on share capital reduction plan  
Supermax likely oversold after selldown following quarterly results 
Petronas Dagangan up after Affin Hwang initiates coverage 
"Gabungan AQRS up on positive prospects, bonus issue "
MyEG rises further in continued heavy trading 
Mi Equipment up 2.37% on positive technicals  
"Pesona Metro active, up 5.88% on bagging job to build apartments  "
"DBE Gurney active, jumps 16.67% on takeover offer "
Petron Malaysia rises 1.96% on positive technicals  
Genting Bhd shares fall to lowest in eight weeks 
Lafarge drops 4.62% after reporting quarterly loss 
"Media Prima rises after reporting 2Q, 1H profit "
Ekovest shares fall to lowest in eight weeks 
Hengyuan Refining drops; volume surges 
Bumi Armada rebounds after sell-off 
TM down after reporting weaker 2Q results 
YTL Corp declines to lowest in seven weeks 
MyEG sees heavy trade after rating upgrade by Credit Suisse 
"Elsoft hits record high on share split, bonus issue proposals "
Bumi Armada drops to 21-month low after reporting quarterly loss 
Hartalega drops; trading volume doubles 
FGV drops after company slipped into red in 2Q 
Sapura Energy down at all-time intraday low 
Daiman hits limit up after receiving privatisation offer 
Ideal United shares hit 13-year high after sharp rise in 2Q earnings 
Axiata down after reporting RM3.36b second quarter net loss 
Sapura Energy down as rights issue seen as EPS dilutive 
"Bioalpha up on 1H net profit jump, dividend "
AmBank up after group reported 1Q net profit rise 
Hibiscus Petroleum rises to highest in six months 
Maxis up after announcing broadband plans 
Utusan drops 19% after co said it's now a PN17 entity 
IOI Corp down after co reported 4Q profit drop 
DRB-Hicom gains on planned Proton-Zhejiang Geely JV 
Kejuruteraan Asastera up on 2Q profit rise 
MK Land shares surge as investors embrace Perak MB Inc JV news 
Press Metal falls after rising on dividend 
AirAsia up 1.49% on online travel agency stake sale to Expedia 
Choo Bee jumps 6.38% on strong 2Q earnings 
RHB Bank falls 3.2% after Aabar trims stake 
Tan Chong rises 6.51% on firmer 2Q earnings  
"Scomi active, falls 5.26% on capital reduction plan  "
Hock Seng Lee rises 1.41% on bagging RM101.19m Petronas contract  
"JCY active, jumps 6.35% on renewed buying interest  "
"Pecca active, jumps 8.89% on positive technicals "
TNB up 0.64% as it recovers from knee-jerk reaction to lira crisis 
"Vivocom active, jumps 14.3% on landing RM12.6m supply contract  "
YSP Southeast Asia jumps 5.71% on target price upgrade  
"Guan Chong up 3.40% on firm 2Q earnings, dividend  "
TNB shares hit by Turkish lira meltdown 
MAHB dips 1.32% as Turkish lira rout continues 
IHH declines as Turkish lira depreciates 
"Westports falls as much as 7.4% on downgrades over tariff hike delay, trade war... "
Westports shares decline most since IPO 
IHH Healthcare declines; trading volume surges 
Malaysia Smelting Corp falls 6.11% after sharp drop in 2Q earnings  
MAHB shares rise amid report of Turkish Airlines' bid for ISGA 
Datasonic up 1.21% on partnering Bahrain co to expand MENA biz 
Ranhill up 4.41% on higher 2Q earnings  
Bintai Kinden jumps 12.90% on being appointed MRT2 subcontractor  
IHH stock drops after report that its Fortis stake buy hits roadblock 
Petronas Chemicals advances; volume doubles 
"MyEG active, up 3.25% after Service Tax Bill passed "
Thriven up 1.11% on renewed buying interest  
MMS Ventures up 1.89% on positive technicals  
Zecon falls 6.25% after hospital construction contract axed  
Gas Malaysia up 2.73% after 42% jump in 2Q earnings  
Hengyuan Refining rises; volume doubles 
MyEG rises 3.36% after sales tax bill passed in Parliament 
Hartalega up 2.92% on higher 1Q earnings  
Three-A Resources dips 4.21% on decline in 2Q earnings  
"Inta Bina active, up 4.54% on bagging RM62.64 million contract  "
Dufu rises 1.85% on firm 2Q earnings  
Malaysia Airports down 3% as KLCI advances 
IJM Plantations up 9.78% after reported as takeover target 
"KPS active, up 1.68% on possible bumper dividend "
Frontken gains 5% in active trade as HLIB heralds 'explosive growth' 
MCT jumps 12.58% as 4Q earnings soar  
"Advance Synergy active, up 6.25% on plan to dispose stake in associate  "
Only World Group rises 5.64% on bonus issue plan  
KKB up 3.98% on starting EPCC works for Petronas Carigali job  
Taliworks down as investors evaluate proposed RM2.55b Splash offer 
KKB Engineering up 3.5% on EPCC job from Petronas Carigali 
IHH dips 1.19% after caution from RHB Research 
Anzo slumps 9.09% on saying identifying new external auditor 
T7 Global rises 2.25% on tie-up to carry out underwater engineering jobs 
Bumi Armada up 3.52% on bagging RM1.16b contract 
"SLP Resources up 8.93% on solid 2Q earnings, dividend "
"Kronologi active, down 2.86% on share placement plan  "
Unisem down 3.09% on lower 2Q earnings  
MAHB shares hit record high of RM9.62 
Sime Darby Plantation Shares drop 3.4% to lowest in eight months 
MMHE falls 8.8% on second loss-making quarter 
LKL International jumps 11.11% on bagging RM6.19m contract  
Borneo Aqua Harvest up 1.47% on commissioning gold plant  
Malakoff rises 6.2%; trading volume triples 
Globetronics shares jump; trading volume surges 
Perstima jumps 6.20% on impressive 1Q earnings  
"Scomi active, falls 9.52% after auditors cast doubt on ability to continue as... "
"Opcom active, rises 7.45% on bagging Telekom contract "
MISC up at highest level in 10 weeks 
"Chin Teck up 4.8% after declaring special, interim dividends "
"Datasonic falls 5.2% amid uncertainty over lawsuit, call for MyKad review "
Fajarbaru up 1.03% on positive technicals 
MBSB down after group said 2Q net profit fell on year 
Tadmax jumps 9.52% on inking MoU to develop power plant 
"Barakah active, up 6.45% on bagging 5-year contract from Enquest Petroleum  "
